,Sugar Close,Price_Change,Buy/Hold,Corn P_Close,Wheat P_Close,Cotton P_Close,Crude P_Close,USDBRL P_Close,EURUSD P_Close,IR P_Close,Soybeans P_Close,SoyOil P_Close
1141,20.729999542236328,0.3783244411446298,Buy,373.5,459.75,60.029998779296875,41.08000183105469,3.5910000801086426,1.1189061403274536,1.7519999742507935,956.0,33.380001068115234
1142,20.420000076293945,0.44515215222288795,Buy,362.75,459.75,60.63999938964844,39.939998626708984,3.583199977874756,1.113598108291626,1.781000018119812,948.0,33.689998626708984
1143,19.770000457763672,0.41113491326056545,Buy,356.75,461.5,61.630001068115234,41.849998474121094,3.5673999786376953,1.1148396730422974,1.7619999647140503,955.75,33.959999084472656
1144,19.979999542236328,0.4200426421889802,Buy,362.25,452.5,61.5099983215332,41.650001525878906,3.6089000701904297,1.1110000610351562,1.781000018119812,936.25,33.689998626708984
1145,19.719999313354492,0.39363956501666403,Buy,361.5,447.25,60.709999084472656,41.709999084472656,3.58270001411438,1.1192066669464111,1.7239999771118164,928.25,33.900001525878906
1146,20.260000228881836,0.3791695580397831,Buy,358.0,460.25,60.06999969482422,43.040000915527344,3.576900005340576,1.1158970594406128,1.7200000286102295,916.75,33.939998626708984
1147,19.979999542236328,0.38461532360951245,Buy,356.75,457.0,59.029998779296875,42.869998931884766,3.5673000812530518,1.113796591758728,1.690999984741211,904.5,34.099998474121094
1148,19.709999084472656,0.34815316270564584,Buy,354.5,463.0,58.75,41.75,3.566499948501587,1.121604323387146,1.7549999952316284,908.0,34.2599983215332
1149,19.600000381469727,0.33879780886816774,Buy,354.0,474.0,58.900001525878906,40.38999938964844,3.557300090789795,1.1221708059310913,1.7269999980926514,904.75,33.9900016784668
1150,19.639999389648438,0.34152998149389824,Buy,351.5,474.75,58.959999084472656,40.540000915527344,3.5608999729156494,1.1205987930297852,1.7790000438690186,913.5,34.689998626708984
1151,20.389999389648438,0.3432146890468936,Buy,367.0,475.75,59.20000076293945,40.75,3.558500051498413,1.122296690940857,1.7920000553131104,918.25,34.45000076293945
1152,20.549999237060547,0.33876213201063987,Buy,373.0,473.5,58.439998626708984,40.66999816894531,3.4860999584198,1.1316057443618774,1.7860000133514404,910.75,34.220001220703125
1153,20.350000381469727,0.28229366907476944,Buy,370.5,464.0,57.66999816894531,41.7400016784668,3.494499921798706,1.1316057443618774,1.8300000429153442,909.0,33.790000915527344
1154,19.700000762939453,0.24211861219338182,Buy,370.0,476.75,57.380001068115234,40.7400016784668,3.5302000045776367,1.1316953897476196,1.8140000104904175,916.0,34.04999923706055
1155,19.040000915527344,0.19447938624534764,Buy,368.5,471.0,57.79999923706055,41.75,3.477099895477295,1.1376951932907104,1.8700000047683716,909.0,33.630001068115234
1156,19.049999237060547,0.2003780324154323,Buy,370.0,463.0,57.720001220703125,42.93000030517578,3.447000026702881,1.142700433731079,1.899999976158142,910.5,33.18000030517578
1157,18.809999465942383,0.12567327926553262,Buy,369.5,463.0,58.38999938964844,44.209999084472656,3.470400094985962,1.1374363899230957,1.875,905.25,33.36000061035156
1158,19.049999237060547,0.14897462754646287,Buy,367.0,466.75,58.369998931884766,43.869998931884766,3.513000011444092,1.1387965679168701,1.934999942779541,910.25,33.93000030517578
1159,18.799999237060547,0.15408214735830472,Buy,368.5,466.5,58.16999816894531,44.290000915527344,3.499000072479248,1.1387965679168701,1.9229999780654907,902.0,33.58000183105469
1160,19.100000381469727,0.19599248979995473,Buy,368.25,463.0,57.15999984741211,45.20000076293945,3.533099889755249,1.1406019926071167,1.871000051498413,897.5,33.41999816894531
1161,19.520000457763672,0.2207630229627363,Buy,368.5,462.5,58.36000061035156,46.31999969482422,3.5453999042510986,1.1493064165115356,1.902999997138977,897.75,33.40999984741211
1162,19.889999389648438,0.28571422406759533,Buy,366.75,470.75,58.31999969482422,47.900001525878906,3.5548999309539795,1.1504037380218506,1.937999963760376,894.5,32.689998626708984
1163,19.59000015258789,0.27872066206412976,Buy,366.0,477.25,58.2400016784668,46.13999938964844,3.496500015258789,1.1524986028671265,1.9589999914169312,892.0,32.4900016784668
1164,19.559999465942383,0.26848244936218235,Buy,362.5,471.5,58.290000915527344,46.59000015258789,3.432800054550171,1.146302580833435,1.9630000591278076,888.0,32.25
1165,19.280000686645508,0.2742895268218536,Buy,359.0,469.75,57.150001525878906,46.060001373291016,3.4797000885009766,1.135589361190796,1.9769999980926514,888.0,31.93000030517578
1166,19.360000610351562,0.3063428481117248,Buy,358.75,471.5,56.83000183105469,45.939998626708984,3.5215001106262207,1.132900595664978,1.9290000200271606,881.75,31.40999984741211
