<<<<<<< HEAD
,SoyOil Close,Price_Change,Buy/Hold,Corn P_Close,Wheat P_Close,Cotton P_Close,Crude P_Close,USDBRL P_Close,EURUSD P_Close,IR P_Close,Soybeans P_Close,Sugar P_Close
31,45.630001068115234,0.38946409427831424,Buy,365.25,544.25,64.66000366210938,40.25,5.573400020599365,1.1792453527450562,0.6589999794960022,1002.5,13.0
32,44.65999984741211,0.3800988567696729,Buy,363.5,549.75,63.970001220703125,40.310001373291016,5.681600093841553,1.1720443964004517,0.6660000085830688,1000.0,12.84000015258789
33,44.939998626708984,0.37473234978943315,Buy,368.5,549.0,63.7599983215332,39.93000030517578,5.642000198364258,1.1744946241378784,0.6759999990463257,1014.5,12.819999694824219
34,44.47999954223633,0.32105737930396894,Buy,369.25,558.0,63.84000015258789,39.599998474121094,5.608399868011475,1.1726078987121582,0.6639999747276306,1019.75,12.890000343322754
35,44.31999969482422,0.29325938438333976,Buy,369.75,554.75,63.7400016784668,39.310001373291016,5.630499839782715,1.1742050647735596,0.6710000038146973,1022.5,12.550000190734863
36,44.970001220703125,0.27646896977077057,Buy,378.5,575.0,64.16000366210938,41.11000061035156,5.660200119018555,1.167883276939392,0.6940000057220459,1043.5,12.770000457763672
37,44.619998931884766,0.278143773328961,Buy,375.25,556.25,64.3499984741211,40.970001220703125,5.561100006103516,1.1635348796844482,0.6840000152587891,1028.5,12.619999885559082
38,44.650001525878906,0.2779050738641804,Buy,371.75,542.0,64.97000122070312,40.15999984741211,5.508399963378906,1.1673243045806885,0.6869999766349792,1011.25,12.350000381469727
39,44.52000045776367,0.3063379714139497,Buy,366.0,538.25,65.38999938964844,38.279998779296875,5.592400074005127,1.1658544540405273,0.6790000200271606,991.5,12.079999923706055
40,43.90999984741211,0.2809218614655026,Buy,357.5,548.5,65.45999908447266,37.2599983215332,5.469900131225586,1.1708368062973022,0.6710000038146973,1019.25,11.760000228881836
41,42.939998626708984,0.27267328069262414,Buy,365.0,533.75,64.05999755859375,37.33000183105469,5.412600040435791,1.176800012588501,0.6690000295639038,1005.5,11.920000076293945
42,42.27000045776367,0.27588285828474957,Buy,357.25,540.0,63.959999084472656,37.29999923706055,5.389800071716309,1.1845533847808838,0.6850000023841858,985.0,11.90999984741211
43,43.43000030517578,0.30773867818266487,Buy,350.0,534.0,63.349998474121094,38.04999923706055,5.237800121307373,1.1848200559616089,0.703000009059906,979.75,12.029999732971191
44,42.540000915527344,0.26720289848814355,Buy,351.0,533.25,63.189998626708984,36.7599983215332,5.236000061035156,1.1803449392318726,0.6840000152587891,973.0,12.039999961853027
45,41.70000076293945,0.26058036441196697,Buy,347.25,539.75,64.12000274658203,39.77000045776367,5.2743000984191895,1.1844412088394165,0.7210000157356262,969.5,11.930000305175781
46,41.849998474121094,0.2503733775854916,Buy,344.5,543.25,63.560001373291016,41.369998931884766,5.2683000564575195,1.187000036239624,0.621999979019165,968.75,12.069999694824219
47,43.27000045776367,0.2851203686037822,Buy,349.75,547.75,64.18000030517578,41.5099983215332,5.316199779510498,1.1842728853225708,0.6510000228881836,962.5,12.4399995803833
48,42.68000030517578,0.2886473937681067,Buy,349.5,555.75,64.66000366210938,42.7599983215332,5.320499897003174,1.1824384927749634,0.671999990940094,955.0,12.600000381469727
49,43.130001068115234,0.308555893996782,Buy,348.5,544.25,64.41000366210938,42.61000061035156,5.308499813079834,1.1806375980377197,0.6930000185966492,951.25,12.65999984741211
50,43.130001068115234,0.29170415862560306,Buy,346.0,539.25,64.37000274658203,42.970001220703125,5.360599994659424,1.177024483680725,0.7289999723434448,950.5,12.600000381469727
51,43.7599983215332,0.31371949917184083,Buy,344.25,542.5,64.76000213623047,43.040000915527344,5.298299789428711,1.1821727752685547,0.7459999918937683,937.25,12.770000457763672
52,44.349998474121094,0.37562022844876597,Buy,340.5,532.0,64.9800033569336,18.270000457763672,5.301000118255615,1.183445930480957,0.6869999766349792,919.5,12.579999923706055
53,44.38999938964844,0.38805503517978757,Buy,340.75,527.25,64.9800033569336,19.8700008392334,5.289899826049805,1.1839784383773804,0.6819999814033508,913.75,12.760000228881836
54,44.36000061035156,0.4011371075220505,Buy,331.75,520.75,65.16000366210938,19.8700008392334,5.338699817657471,1.184735894203186,0.6460000276565552,899.75,12.710000038146973
55,42.93000030517578,0.366762194005958,Buy,327.0,527.25,63.72999954223633,20.110000610351562,5.397299766540527,1.1923214197158813,0.6399999856948853,900.75,12.829999923706055
56,43.33000183105469,0.38434514016697163,Buy,324.5,519.5,63.91999816894531,22.40999984741211,5.490900039672852,1.193901538848877,0.6439999938011169,903.0,13.010000228881836
57,42.66999816894531,0.3473317987417763,Buy,325.0,512.0,63.209999084472656,22.760000228881836,5.389999866485596,1.1918240785598755,0.675000011920929,912.5,13.239999771118164
58,42.47999954223633,0.34515515024900323,Buy,327.0,507.5,62.38999938964844,25.09000015258789,5.568699836730957,1.1819632053375244,0.6690000295639038,912.0,12.890000343322754
59,41.720001220703125,0.3329074197326129,Buy,331.0,516.5,62.619998931884766,23.6299991607666,5.6072001457214355,1.1842728853225708,0.6830000281333923,912.5,13.0600004196167
60,41.349998474121094,0.31144933630257843,Buy,324.5,500.0,62.290000915527344,26.079999923706055,5.507400035858154,1.183501958847046,0.7089999914169312,903.5,13.100000381469727
61,40.54999923706055,0.2832278084667084,Buy,325.25,496.75,62.43000030517578,28.34000015258789,5.610599994659424,1.1794538497924805,0.7160000205039978,907.25,13.109999656677246
62,39.959999084472656,0.2487499713897705,Buy,314.5,491.25,61.84000015258789,25.31999969482422,5.618599891662598,1.1798018217086792,0.6700000166893005,890.5,12.84000015258789
63,40.06999969482422,0.2900837213072523,Buy,311.5,495.0,63.029998779296875,20.309999465942383,5.5559000968933105,1.1873664855957031,0.6579999923706055,878.0,12.739999771118164
64,39.93000030517578,0.28021800645930117,Buy,310.5,491.0,62.34000015258789,20.479999542236328,5.556399822235107,1.1843500137329102,0.5740000009536743,876.5,12.550000190734863
65,39.04999923706055,0.24561399559478522,Buy,307.75,495.5,61.880001068115234,20.09000015258789,5.465400218963623,1.1947859525680542,0.5619999766349792,870.25,12.670000076293945
66,39.189998626708984,0.24333750182595953,Buy,311.25,501.25,64.41000366210938,21.510000228881836,5.508299827575684,1.1876484155654907,0.5360000133514404,880.75,12.9399995803833
67,40.11000061035156,0.26529967334399124,Buy,311.0,510.75,64.36000061035156,22.600000381469727,5.42080020904541,1.1852554082870483,0.5429999828338623,882.0,12.539999961853027
68,39.58000183105469,0.25531243162385175,Buy,308.25,508.25,63.93000030517578,24.489999771118164,5.367000102996826,1.1816558837890625,0.5149999856948853,883.75,12.779999732971191
69,38.959999084472656,0.23018626430744846,Buy,317.5,521.0,63.529998779296875,24.010000228881836,5.434999942779541,1.179380178451538,0.5630000233650208,897.5,12.720000267028809
70,38.7599983215332,0.2539630706202777,Buy,316.0,531.25,62.29999923706055,23.360000610351562,5.38040018081665,1.1736538410186768,0.5360000133514404,897.5,12.640000343322754
71,38.279998779296875,0.2768512129350559,Buy,315.75,529.5,62.81999969482422,22.43000030517578,5.480500221252441,1.1737778186798096,0.5410000085830688,891.75,12.109999656677246
72,38.869998931884766,0.31007748001124996,Buy,315.5,532.75,61.029998779296875,25.219999313354492,5.43720006942749,1.1782727241516113,0.5789999961853027,891.5,12.010000228881836
73,39.189998626708984,0.332086965502339,Buy,320.0,523.5,60.59000015258789,20.3700008392334,5.331299781799316,1.1876484155654907,0.5809999704360962,896.75,12.010000228881836
74,38.68000030517578,0.3067567502259338,Buy,325.0,527.75,60.689998626708984,26.950000762939453,5.290900230407715,1.187281847000122,0.609000027179718,906.5,12.119999885559082
75,37.470001220703125,0.2573826234902663,Buy,326.25,539.5,59.959999084472656,28.700000762939453,5.290200233459473,1.181544303894043,0.5889999866485596,904.75,11.489999771118164
76,37.400001525878906,0.2554548632586657,Buy,328.0,529.5,61.68000030517578,31.729999542236328,5.318699836730957,1.1763322353363037,0.5820000171661377,906.25,11.770000457763672
77,37.880001068115234,0.26561980226791587,Buy,327.5,534.5,62.7400016784668,31.5,5.221199989318848,1.1782310009002686,0.5950000286102295,899.25,11.859999656677246
78,38.18000030517578,0.26970404697900585,Buy,322.75,527.75,62.90999984741211,32.97999954223633,5.153900146484375,1.1872254610061646,0.6069999933242798,896.5,11.670000076293945
79,38.060001373291016,0.2716338451459794,Buy,328.25,522.0,62.9900016784668,34.36000061035156,5.168799877166748,1.1782865524291992,0.6200000047683716,903.0,11.720000267028809
80,38.54999923706055,0.28843580009226927,Buy,333.0,534.75,62.0099983215332,31.1299991607666,5.152299880981445,1.171879529953003,0.628000020980835,898.0,11.729999542236328
81,38.65999984741211,0.3208062604303036,Buy,330.25,535.25,62.880001068115234,41.279998779296875,5.141421794891357,1.1769275665283203,0.6119999885559082,893.5,11.789999961853027
82,38.810001373291016,0.3475695278265616,Buy,326.25,550.75,62.59000015258789,45.900001525878906,5.229100227355957,1.1652567386627197,0.6299999952316284,886.25,11.819999694824219
83,38.459999084472656,0.35042133787382324,Buy,334.75,524.75,62.689998626708984,46.779998779296875,5.210599899291992,1.1596084833145142,0.6150000095367432,882.25,11.319999694824219
84,37.5,0.3407222352735395,Buy,334.0,524.75,63.75,47.18000030517578,5.118100166320801,1.1568717956542969,0.6399999856948853,876.5,11.579999923706055
85,37.43000030517578,0.3315545888459394,Buy,340.5,535.75,64.70999908447266,46.75,5.1697998046875,1.15340256690979,0.6330000162124634,891.5,11.760000228881836
86,37.130001068115234,0.3171337483040058,Buy,351.25,526.25,63.34000015258789,44.7599983215332,5.327700138092041,1.1458691358566284,0.6050000190734863,898.25,11.84000015258789
87,37.04999923706055,0.3018271408615211,Buy,348.25,517.5,64.66000366210938,47.09000015258789,5.385300159454346,1.1442956924438477,0.652999997138977,894.75,12.079999923706055
88,37.130001068115234,0.2910292340967348,Buy,345.0,492.25,63.2400016784668,48.72999954223633,5.330699920654297,1.139211654663086,0.6499999761581421,895.25,12.180000305175781
89,36.060001373291016,0.2688248162029333,Buy,346.5,489.5,63.06999969482422,49.900001525878906,5.366948127746582,1.1417193412780762,0.6840000152587891,898.5,11.930000305175781
90,35.47999954223633,0.2689556761087249,Buy,342.5,490.0,63.04999923706055,51.43000030517578,5.366799831390381,1.1410704851150513,0.6690000295639038,892.5,12.239999771118164
91,35.34000015258789,0.25274729881291375,Buy,348.25,498.75,62.58000183105469,53.380001068115234,5.401500225067139,1.134549617767334,0.6819999814033508,893.75,12.170000076293945
92,35.470001220703125,0.267691272373343,Buy,338.5,490.0,60.97999954223633,53.779998779296875,5.326900005340576,1.1310042142868042,0.652999997138977,884.25,11.84000015258789
93,34.38999938964844,0.24511217757815762,Buy,326.25,485.5,59.619998931884766,53.290000915527344,5.337800025939941,1.1287955045700073,0.6359999775886536,866.5,11.710000038146973
94,33.779998779296875,0.24191168499240637,Buy,317.0,474.0,60.54999923706055,52.04999923706055,5.342599868774414,1.1339154243469238,0.6359999775886536,865.0,11.550000190734863
95,33.189998626708984,0.20515604659969755,Buy,317.25,486.75,61.810001373291016,52.04999923706055,5.377799987792969,1.1275228261947632,0.6740000247955322,869.25,11.8100004196167
96,33.61000061035156,0.2155515759149255,Buy,324.25,481.25,61.65999984741211,51.41999816894531,5.354300022125244,1.1312856674194336,0.6840000152587891,870.75,11.75
97,33.060001373291016,0.17358896995929296,Buy,325.0,486.0,63.040000915527344,51.16999816894531,5.311399936676025,1.1247202157974243,0.7089999914169312,875.0,11.789999961853027
98,33.41999816894531,0.17883589838642344,Buy,328.25,485.0,62.52000045776367,49.939998626708984,5.35890007019043,1.1237848997116089,0.7039999961853027,876.25,11.920000076293945
99,34.11000061035156,0.1960028072533284,Buy,332.5,481.25,61.560001373291016,49.56999969482422,5.316199779510498,1.1251378059387207,0.6970000267028809,876.5,12.050000190734863
100,34.459999084472656,0.22808267071773203,Buy,331.0,483.5,61.16999816894531,50.31999969482422,5.461699962615967,1.1235954761505127,0.6940000057220459,873.0,11.890000343322754
101,34.11000061035156,0.21387900880047933,Buy,330.25,488.75,61.34000015258789,50.95000076293945,5.402100086212158,1.1247202157974243,0.7329999804496765,871.25,12.109999656677246
102,33.689998626708984,0.20364411940697608,Buy,329.0,496.0,60.06999969482422,50.75,5.480899810791016,1.1225864887237549,0.7559999823570251,867.0,12.1899995803833
103,33.20000076293945,0.19682772303069862,Buy,329.25,504.75,59.0099983215332,49.61000061035156,5.359499931335449,1.1222084760665894,0.7020000219345093,869.0,12.039999961853027
104,33.310001373291016,0.21127277721058238,Buy,330.0,502.0,59.84000015258789,50.11000061035156,5.34660005569458,1.1250872611999512,0.6990000009536743,871.25,11.869999885559082
105,32.529998779296875,0.18290904651988638,Buy,329.75,499.25,60.02000045776367,51.560001373291016,5.151000022888184,1.1312345266342163,0.652999997138977,866.0,11.9399995803833
106,32.9900016784668,0.17821434565952846,Buy,326.25,506.25,60.5099983215332,52.13999938964844,5.2519001960754395,1.1279679536819458,0.7480000257492065,865.5,12.229999542236328
107,33.16999816894531,0.1749910983639232,Buy,327.5,504.5,60.52000045776367,53.33000183105469,5.309999942779541,1.1177555322647095,0.8289999961853027,863.25,12.0
108,33.720001220703125,0.20000002715086984,Buy,333.75,511.5,60.810001373291016,53.47999954223633,5.377200126647949,1.1211000680923462,0.8840000033378601,864.75,11.9399995803833
109,33.720001220703125,0.19829431244079357,Buy,331.25,515.25,61.790000915527344,53.13999938964844,5.22790002822876,1.1242902278900146,0.9039999842643738,867.75,12.020000457763672
110,33.13999938964844,0.1912293225443126,Buy,329.0,523.75,60.0,54.189998626708984,5.243599891662598,1.1265701055526733,0.8199999928474426,867.75,11.729999542236328
111,34.150001525878906,0.2257717436370139,Buy,324.0,512.0,60.47999954223633,55.59000015258789,5.153206825256348,1.1337740421295166,0.7609999775886536,857.5,11.619999885559082
112,33.2400016784668,0.1896922348998782,Buy,324.25,508.0,60.369998931884766,56.7400016784668,5.047800064086914,1.1252011060714722,0.6800000071525574,850.5,11.220000267028809
113,33.310001373291016,0.20688409104714753,Buy,323.25,515.25,60.060001373291016,58.34000015258789,4.974999904632568,1.1288082599639893,0.6620000004768372,840.5,11.0
114,33.290000915527344,0.21585105682652148,Buy,325.75,520.75,57.59000015258789,58.540000915527344,4.9721999168396,1.1365444660186768,0.6480000019073486,840.75,10.90999984741211
115,32.810001373291016,0.19788251567800222,Buy,327.5,514.5,57.56999969482422,58.52000045776367,4.898399829864502,1.1332215070724487,0.7049999833106995,847.0,10.800000190734863
116,31.940000534057617,0.15724638016678105,Buy,320.5,504.5,58.34000015258789,57.810001373291016,4.821599960327148,1.1305567026138306,0.6800000071525574,848.5,10.800000190734863
117,32.650001525878906,0.19728643116262096,Buy,319.0,506.75,58.22999954223633,58.22999954223633,4.959499835968018,1.1319515705108643,0.6980000138282776,847.0,11.050000190734863
118,33.369998931884766,0.25262761623228186,Buy,318.0,508.75,57.61000061035156,58.08000183105469,5.117199897766113,1.1337867975234985,0.6570000052452087,833.25,10.930000305175781
119,32.869998931884766,0.2124676573903813,Buy,317.75,516.0,58.060001373291016,59.040000915527344,5.061600208282471,1.1235954761505127,0.6769999861717224,835.0,10.979999542236328
120,33.290000915527344,0.21673977240088899,Buy,319.5,513.75,58.209999084472656,59.560001373291016,5.1992998123168945,1.118943691253662,0.6800000071525574,846.75,11.1899995803833
121,32.84000015258789,0.21225544361802842,Buy,321.25,498.75,59.20000076293945,59.61000061035156,5.366499900817871,1.1125946044921875,0.7110000252723694,842.5,10.850000381469727
122,32.36000061035156,0.18448026983258617,Buy,320.75,497.0,57.79999923706055,62.70000076293945,5.334799766540527,1.1118524074554443,0.7440000176429749,845.0,10.800000190734863
123,32.689998626708984,0.22987203613772664,Buy,319.25,500.25,58.25,63.27000045776367,5.403600215911865,1.1079105138778687,0.6399999856948853,838.5,10.380000114440918
124,33.66999816894531,0.2989968391141867,Buy,320.25,510.5,57.849998474121094,63.04999923706055,5.27269983291626,1.1016855239868164,0.6190000176429749,835.25,10.460000038146973
125,34.27000045776367,0.3371050167735801,Buy,320.25,510.5,57.459999084472656,61.18000030517578,5.343999862670898,1.0981770753860474,0.6489999890327454,836.0,10.260000228881836
126,35.22999954223633,0.3560431163581064,Buy,323.75,521.75,58.34000015258789,61.060001373291016,5.443399906158447,1.0902997255325317,0.6779999732971191,849.25,10.25
127,34.90999984741211,0.3329514752019557,Buy,318.5,524.75,56.630001068115234,61.68000030517578,5.52869987487793,1.0907801389694214,0.7260000109672546,852.25,10.119999885559082
128,34.939998626708984,0.33206249471897836,Buy,319.0,529.5,56.27000045776367,61.720001220703125,5.5524001121521,1.0952903032302856,0.6819999814033508,848.75,10.289999961853027
129,34.08000183105469,0.3138011229533227,Buy,316.0,529.0,55.38999938964844,61.68000030517578,5.690499782562256,1.0982975959777832,0.6309999823570251,841.5,10.329999923706055
130,34.279998779296875,0.3432601161599213,Buy,311.75,524.75,54.83000183105469,60.52000045776367,5.755199909210205,1.0927767753601074,0.7110000252723694,830.5,10.270000457763672
131,33.7400016784668,0.2991914736446202,Buy,313.0,525.5,53.90999984741211,60.439998626708984,5.718999862670898,1.0915124416351318,0.6570000052452087,838.25,10.779999732971191
132,33.130001068115234,0.28410860650435477,Buy,310.75,524.25,55.0,61.220001220703125,5.855199813842773,1.0821340084075928,0.6370000243186951,834.0,10.399999618530273
133,33.209999084472656,0.2704667123146136,Buy,311.5,521.5,56.560001373291016,60.93000030517578,5.8094000816345215,1.0806955099105835,0.6420000195503235,847.25,10.970000267028809
134,33.56999969482422,0.27983226384616605,Buy,311.5,529.75,58.060001373291016,60.939998626708984,5.88640022277832,1.08236825466156,0.621999979019165,850.25,10.390000343322754
135,33.08000183105469,0.2831652812247871,Buy,304.5,519.5,58.02000045776367,60.209999084472656,5.884799957275391,1.0846810340881348,0.6269999742507935,831.75,9.760000228881836
136,33.470001220703125,0.32292498932864794,Buy,302.75,526.75,56.18000030517578,60.06999969482422,5.8171000480651855,1.080940842628479,0.6100000143051147,826.0,9.34000015258789
137,33.66999816894531,0.34733887464292545,Buy,305.5,521.0,53.93000030517578,59.18000030517578,5.4770002365112305,1.0839520692825317,0.656000018119812,829.0,9.210000038146973
138,33.119998931884766,0.3221556862518763,Buy,315.75,526.75,54.93000030517578,58.7599983215332,5.828719139099121,1.0837171077728271,0.5960000157356262,832.25,9.729999542236328
139,32.959999084472656,0.2869972002714527,Buy,319.25,547.0,56.880001068115234,59.2400016784668,5.715199947357178,1.0798553228378296,0.6129999756813049,839.25,9.84000015258789
140,33.38999938964844,0.3058271328961773,Buy,317.5,543.0,56.279998779296875,59.02000045776367,5.578100204467773,1.0838581323623657,0.6190000176429749,834.75,9.829999923706055
141,33.310001373291016,0.3140039791731076,Buy,309.25,546.75,53.310001373291016,59.20000076293945,5.540599822998047,1.0904293060302734,0.5709999799728394,830.75,9.75
142,32.2400016784668,0.24095466691804318,Buy,314.25,548.75,54.029998779296875,58.43000030517578,5.4770002365112305,1.0959625244140625,0.6259999871253967,826.5,10.0600004196167
143,31.979999542236328,0.21643204368807648,Buy,322.25,533.5,52.77000045776367,58.43000030517578,5.486000061035156,1.094546914100647,0.6539999842643738,832.5,10.369999885559082
144,31.65999984741211,0.20380231048822758,Buy,319.75,529.75,52.790000915527344,56.099998474121094,5.334799766540527,1.087725043296814,0.609000027179718,836.75,10.15999984741211
145,31.40999984741211,0.1830508757065272,Buy,319.25,540.25,52.75,55.959999084472656,5.497399806976318,1.0836584568023682,0.6380000114440918,842.0,10.15999984741211
146,31.299999237060547,0.1705310211284157,Buy,326.0,548.75,52.5099983215332,58.11000061035156,5.652599811553955,1.0824854373931885,0.7519999742507935,847.0,10.050000190734863
147,31.670000076293945,0.17732343960621547,Buy,331.5,555.0,52.7599983215332,58.40999984741211,5.5725998878479,1.08236825466156,0.7490000128746033,854.25,10.170000076293945
148,31.579999923706055,0.1521342612005761,Buy,331.75,556.5,54.369998931884766,58.0099983215332,5.533100128173828,1.077702283859253,0.7289999723434448,863.5,10.430000305175781
149,31.299999237060547,0.1515820046219871,Buy,330.0,548.25,53.84000015258789,57.77000045776367,5.456900119781494,1.080964207649231,0.7639999985694885,854.5,10.369999885559082
150,31.530000686645508,0.14737995676398727,Buy,331.5,549.25,52.900001525878906,58.58000183105469,5.315000057220459,1.0856467485427856,0.7360000014305115,854.75,10.380000114440918
151,31.600000381469727,0.17778607794736018,Buy,327.75,555.75,53.04999923706055,57.11000061035156,5.315400123596191,1.0864840745925903,0.6759999990463257,855.5,10.449999809265137
152,32.0,0.21074535113544615,Buy,330.75,549.25,50.97999954223633,55.209999084472656,5.232699871063232,1.0866966247558594,0.5870000123977661,854.25,10.3100004196167
153,31.059999465942383,0.1836890143623208,Buy,333.5,541.75,49.9900016784668,57.04999923706055,5.230899810791016,1.0858471393585205,0.6269999742507935,858.75,10.289999961853027
154,31.190000534057617,0.19731291545239454,Buy,334.75,550.25,48.40999984741211,57.720001220703125,5.236999988555908,1.0905101299285889,0.6349999904632568,862.75,10.039999961853027
155,31.350000381469727,0.1606812334620835,Buy,340.75,568.75,51.130001068115234,56.77000045776367,5.1620001792907715,1.098538875579834,0.6980000138282776,886.0,10.420000076293945
156,31.520000457763672,0.17305543257522793,Buy,341.25,569.5,50.70000076293945,57.119998931884766,5.198500156402588,1.0922993421554565,0.6700000166893005,882.25,10.729999542236328
157,31.700000762939453,0.18063315875469813,Buy,346.0,571.25,51.33000183105469,56.79999923706055,5.105500221252441,1.0932666063308716,0.7490000128746033,881.5,11.100000381469727
158,31.530000686645508,0.1898113466658682,Buy,348.75,569.0,52.779998779296875,56.86000061035156,5.105800151824951,1.0927408933639526,0.8109999895095825,880.25,11.329999923706055
159,31.670000076293945,0.1888138439147272,Buy,348.5,580.0,53.439998626708984,57.2400016784668,5.123499870300293,1.0863661766052246,0.8579999804496765,881.5,11.40999984741211
160,30.90999984741211,0.1642184834516129,Buy,347.25,561.5,52.88999938964844,57.150001525878906,5.221700191497803,1.0895144939422607,0.8159999847412109,886.75,11.270000457763672
161,29.979999542236328,0.14690130995598066,Buy,343.5,562.5,52.150001525878906,56.349998474121094,5.285299777984619,1.0803803205490112,0.7639999985694885,884.0,11.039999961853027
162,29.670000076293945,0.15717631757325737,Buy,343.75,539.25,53.68000030517578,57.22999954223633,5.348499774932861,1.0806955099105835,0.9380000233650208,862.5,10.90999984741211
